sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
M,True,False,2,Assalariado,Superior completo,Casado,Com os pais,45,1.5369863013698633,4.0,2977.75
F,False,False,1,Assalariado,Secundário,Casado,Com os pais,35,9.284931506849317,3.0,2594.94
F,False,True,1,Assalariado,Secundário,União,Com os pais,27,0.7643835616438356,3.0,13419.61
F,True,False,0,Assalariado,Secundário,Casado,Casa,39,7.104109589041097,2.0,3709.39
M,True,True,0,Assalariado,Secundário,Casado,Casa,44,10.26849315068493,2.0,11400.21
M,True,True,1,Assalariado,Secundário,Solteiro,Casa,31,2.043835616438356,2.0,3558.86
M,True,False,0,Empresário,Superior completo,Casado,Casa,47,9.772602739726029,2.0,12227.48
F,False,False,0,Empresário,Superior completo,Casado,Casa,42,10.956164383561644,2.0,2821.36
F,False,True,0,Assalariado,Superior completo,Casado,Casa,46,1.8410958904109591,2.0,2997.17
F,False,False,0,Assalariado,Superior completo,Casado,Casa,35,8.695890410958905,2.0,5672.08
F,False,False,0,Pensionista,Secundário,Casado,Governamental,47,,2.0,1830.29
F,True,True,0,Servidor público,Superior completo,Casado,Casa,45,0.4931506849315068,2.0,3039.36
F,True,False,1,Assalariado,Secundário,União,Casa,33,5.780821917808219,3.0,7168.75
F,False,False,1,Empresário,Superior completo,União,Casa,40,5.265753424657534,3.0,3705.07
F,True,True,3,Assalariado,Secundário,Casado,Casa,39,2.4219178082191783,5.0,7710.21
F,True,True,0,Empresário,Secundário,Casado,Casa,50,19.30958904109589,2.0,4699.34
F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,1389.94
M,True,False,0,Empresário,Superior completo,Casado,Casa,53,6.602739726027397,2.0,1700.95
F,False,True,2,Empresário,Superior completo,Casado,Casa,34,4.857534246575343,4.0,2623.59
F,True,False,0,Empresário,Superior completo,Solteiro,Casa,38,8.186301369863013,1.0,1414.75
F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,58,12.684931506849315,1.0,1203.7
F,True,True,1,Assalariado,Secundário,Casado,Casa,38,15.232876712328768,3.0,8370.15
F,False,False,0,Assalariado,Secundário,Solteiro,Casa,51,4.016438356164383,1.0,4215.44
F,False,True,0,Pensionista,Secundário,Solteiro,Casa,60,,1.0,4236.62
F,True,False,1,Servidor público,Superior completo,Casado,Casa,39,15.942465753424658,3.0,10297.97
F,False,True,1,Assalariado,Secundário,União,Casa,32,5.838356164383563,3.0,5100.1
F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,60,,1.0,619.96
M,False,True,0,Assalariado,Superior completo,Casado,Casa,51,17.194520547945206,2.0,6352.43
F,True,False,0,Assalariado,Superior completo,Casado,Casa,39,7.016438356164382,2.0,10721.23
M,True,False,0,Assalariado,Secundário,Casado,Casa,48,7.101369863013699,2.0,7213.25
F,False,True,0,Pensionista,Superior completo,Casado,Casa,61,,2.0,786.99
M,True,False,0,Empresário,Secundário,Casado,Casa,48,6.8054794520547945,2.0,8710.61
M,False,True,0,Assalariado,Secundário,Casado,Casa,41,8.205479452054794,2.0,3845.65
F,True,True,1,Empresário,Superior completo,Separado,Casa,50,19.73972602739726,2.0,11435.81
F,False,True,0,Empresário,Secundário,Casado,Casa,28,0.3753424657534247,2.0,957.87
F,False,False,0,Assalariado,Superior completo,União,Casa,55,5.153424657534247,2.0,10019.23
F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,58,,1.0,3510.22
F,False,False,0,Assalariado,Secundário,Casado,Casa,50,9.265753424657532,2.0,2164.36
M,False,True,0,Empresário,Secundário,Casado,Casa,28,7.2684931506849315,2.0,22066.85
F,False,False,0,Pensionista,Secundário,Casado,Casa,56,,2.0,1398.34
F,False,True,1,Assalariado,Superior incompleto,Casado,Governamental,29,0.1780821917808219,3.0,2098.72
F,True,False,0,Empresário,Secundário,Casado,Casa,28,0.6821917808219178,2.0,871.22
F,True,True,0,Pensionista,Secundário,Casado,Casa,52,,2.0,4010.64
F,True,False,2,Assalariado,Superior incompleto,Casado,Casa,34,6.0630136986301375,4.0,4020.5
M,True,True,1,Assalariado,Secundário,Casado,Casa,31,10.427397260273972,3.0,1717.59
F,False,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,1845.49
F,False,False,0,Assalariado,Secundário,Viúvo,Com os pais,28,2.2410958904109592,1.0,1854.45
F,False,False,2,Assalariado,Superior completo,Separado,Governamental,40,14.687671232876712,3.0,2053.04
F,False,True,2,Assalariado,Superior completo,Casado,Casa,38,19.03835616438356,4.0,2726.84
F,True,False,0,Pensionista,Secundário,Solteiro,Casa,63,,1.0,2109.39
F,True,True,0,Empresário,Superior completo,Solteiro,Casa,46,24.64383561643836,1.0,3163.57
M,False,True,0,Pensionista,Secundário,Casado,Casa,52,,2.0,4184.8
M,True,True,2,Assalariado,Secundário,Casado,Casa,31,7.958904109589041,4.0,4608.42
F,True,True,1,Pensionista,Secundário,Casado,Casa,47,,3.0,1627.38
F,False,True,0,Assalariado,Superior completo,Casado,Com os pais,25,2.2602739726027403,2.0,2472.87
M,True,False,2,Assalariado,Secundário,Casado,Com os pais,30,6.164383561643835,4.0,664.13
M,False,False,1,Assalariado,Secundário,Separado,Com os pais,42,4.424657534246577,2.0,6292.41
M,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,3808.38
F,False,True,1,Servidor público,Superior completo,Solteiro,Casa,34,3.6986301369863015,2.0,3590.82
F,False,True,2,Servidor público,Secundário,União,Casa,34,7.219178082191781,4.0,3547.54
F,False,True,0,Empresário,Secundário,Casado,Casa,39,6.638356164383563,2.0,5599.63
F,False,False,0,Assalariado,Secundário,Separado,Casa,54,0.5123287671232877,1.0,642.12
F,False,True,1,Empresário,Secundário,União,Governamental,38,9.931506849315069,3.0,4986.65
F,False,True,0,Assalariado,Secundário,Casado,Casa,25,2.8191780821917813,2.0,1491.89
F,False,True,1,Assalariado,Superior completo,União,Casa,37,9.389041095890413,3.0,2668.04
F,False,False,1,Assalariado,Secundário,Casado,Casa,32,3.263013698630137,3.0,901.69
F,True,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,1759.69
F,True,True,0,Empresário,Superior completo,União,Casa,35,4.964383561643834,2.0,1401.64
F,False,True,0,Servidor público,Secundário,Casado,Casa,53,9.183561643835615,2.0,7357.24
F,False,True,0,Assalariado,Superior incompleto,Solteiro,Casa,53,5.216438356164384,1.0,5287.74
F,False,False,0,Assalariado,Secundário,Casado,Casa,56,6.383561643835616,2.0,2336.56
M,True,False,0,Assalariado,Secundário,Solteiro,Com os pais,29,3.1342465753424658,1.0,8753.98
F,False,True,0,Pensionista,Secundário,Separado,Casa,59,,1.0,1048.9
M,True,True,0,Assalariado,Secundário,Casado,Casa,53,2.7205479452054795,2.0,2382.07
F,False,False,0,Empresário,Secundário,União,Casa,41,3.7178082191780817,2.0,5852.05
M,False,True,2,Assalariado,Secundário,Casado,Casa,37,16.44931506849315,4.0,6096.45
M,True,True,0,Assalariado,Secundário,Casado,Casa,57,3.994520547945205,2.0,3571.37
M,False,False,0,Servidor público,Secundário,Solteiro,Com os pais,25,6.665753424657535,1.0,3733.41
F,True,True,0,Assalariado,Superior completo,União,Casa,31,5.512328767123288,2.0,2649.61
F,True,True,0,Assalariado,Superior completo,Casado,Casa,27,4.608219178082192,2.0,14399.46
F,False,False,0,Pensionista,Secundário,Casado,Casa,60,,2.0,1381.65
F,False,True,1,Pensionista,Superior completo,Casado,Casa,51,,3.0,6094.02
M,False,True,0,Assalariado,Superior completo,Casado,Casa,53,3.0986301369863014,2.0,3340.2
F,True,False,0,Empresário,Secundário,Separado,Casa,42,18.6027397260274,1.0,3936.46
F,False,False,1,Assalariado,Superior completo,Casado,Com os pais,28,1.5972602739726027,3.0,2221.28
F,False,True,0,Pensionista,Secundário,Solteiro,Casa,57,,1.0,5084.91
F,True,False,0,Assalariado,Superior completo,Solteiro,Casa,23,0.7671232876712328,1.0,1917.78
F,True,True,1,Assalariado,Superior incompleto,União,Casa,35,7.542465753424658,3.0,12221.21
F,True,True,0,Empresário,Secundário,Casado,Casa,36,6.964383561643835,2.0,5480.76
F,True,False,0,Pensionista,Secundário,Casado,Casa,62,,2.0,1101.36
M,True,False,0,Assalariado,Secundário,Solteiro,Casa,50,3.2986301369863016,1.0,3712.88
F,False,True,0,Assalariado,Superior completo,Separado,Casa,50,0.4684931506849315,1.0,1182.63
M,True,True,1,Assalariado,Secundário,Casado,Casa,37,2.8164383561643835,3.0,4956.58
M,True,False,0,Empresário,Secundário,Casado,Casa,43,0.326027397260274,2.0,4424.23
F,False,True,0,Empresário,Superior completo,Casado,Casa,46,8.783561643835617,2.0,3184.03
F,False,False,0,Assalariado,Superior completo,Separado,Casa,52,2.7452054794520557,1.0,20103.27
F,False,True,1,Empresário,Secundário,Viúvo,Governamental,46,26.71506849315068,2.0,4323.31
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,57,,1.0,2146.92
F,False,True,0,Pensionista,Superior completo,União,Casa,60,,2.0,884.34
F,False,True,0,Pensionista,Secundário,Solteiro,Casa,60,,1.0,2793.08
F,True,True,0,Empresário,Secundário,Solteiro,Casa,49,1.0986301369863014,1.0,3065.07
M,True,True,0,Assalariado,Secundário,Casado,Casa,55,2.8575342465753426,2.0,2063.69
F,False,True,0,Assalariado,Superior completo,Casado,Casa,54,10.726027397260276,2.0,8260.73
F,False,True,0,Empresário,Superior completo,Casado,Casa,31,1.5506849315068494,2.0,5933.89
F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,4896.86
M,False,False,1,Assalariado,Superior completo,Casado,Casa,30,1.2849315068493148,3.0,11504.23
F,False,True,1,Servidor público,Secundário,Casado,Casa,39,2.6410958904109587,3.0,1434.97
F,False,False,0,Servidor público,Superior completo,Casado,Governamental,46,8.284931506849315,2.0,1620.14
M,True,True,1,Empresário,Superior completo,Casado,Casa,27,4.863013698630136,3.0,10543.92
M,False,False,2,Assalariado,Secundário,Casado,Casa,27,6.367123287671232,4.0,6265.75
M,False,True,0,Pensionista,Superior completo,União,Casa,45,,2.0,18807.47
F,False,True,0,Servidor público,Secundário,Casado,Casa,56,25.81369863013699,2.0,12026.5
F,False,True,0,Assalariado,Secundário,Casado,Governamental,47,3.1342465753424658,2.0,3218.16
F,True,False,0,Empresário,Secundário,União,Casa,33,5.375342465753425,2.0,4721.11
F,False,True,2,Pensionista,Superior completo,Casado,Casa,60,,4.0,4655.08
F,False,False,0,Assalariado,Secundário,Casado,Casa,30,4.301369863013698,2.0,815.24
M,True,True,0,Assalariado,Superior completo,Casado,Casa,52,12.147945205479452,2.0,3622.28
F,False,False,1,Assalariado,Superior completo,Casado,Casa,44,5.5178082191780815,3.0,7799.99
F,False,True,1,Empresário,Superior completo,União,Casa,29,6.016438356164382,3.0,2150.73
F,False,True,0,Assalariado,Secundário,Casado,Casa,49,30.567123287671237,2.0,9192.71
M,True,False,0,Assalariado,Superior completo,Casado,Casa,28,8.208219178082192,2.0,3169.39
F,False,False,1,Empresário,Secundário,Solteiro,Casa,36,6.717808219178082,2.0,1957.87
M,False,True,1,Empresário,Superior completo,União,Casa,34,5.767123287671232,3.0,4113.32
M,True,False,0,Assalariado,Secundário,Solteiro,Casa,33,2.4547945205479453,1.0,1139.35
F,True,False,0,Empresário,Superior incompleto,Casado,Casa,47,6.4301369863013695,2.0,2152.52
F,True,True,1,Assalariado,Secundário,União,Casa,34,2.243835616438356,3.0,2369.09
F,False,True,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,2734.73
F,False,False,1,Assalariado,Superior completo,Separado,Casa,35,5.597260273972603,2.0,1506.29
F,False,True,0,Pensionista,Superior completo,Casado,Casa,55,,2.0,1620.1
M,False,False,1,Empresário,Secundário,Casado,Casa,35,2.202739726027397,3.0,1230.97
F,False,True,0,Assalariado,Superior completo,Solteiro,Governamental,52,7.2027397260273975,1.0,2231.22
F,True,False,1,Servidor público,Superior completo,Casado,Casa,39,15.942465753424658,3.0,2479.67
F,False,False,0,Empresário,Superior completo,Casado,Casa,50,4.931506849315068,2.0,825.29
M,False,True,0,Assalariado,Secundário,Casado,Com os pais,40,7.865753424657536,2.0,2464.3
F,True,True,0,Empresário,Superior incompleto,Solteiro,Casa,25,3.808219178082192,1.0,3175.06
F,False,True,0,Assalariado,Superior completo,Casado,Casa,51,19.232876712328764,2.0,2415.05
M,True,True,3,Assalariado,Secundário,Casado,Casa,38,2.2575342465753425,5.0,1800.49
M,False,True,0,Assalariado,Secundário,Solteiro,Casa,28,0.6191780821917808,1.0,2858.11
F,False,True,0,Pensionista,Secundário,Casado,Casa,67,,2.0,5645.84
F,True,True,0,Assalariado,Secundário,Casado,Casa,50,3.0493150684931507,2.0,1716.24
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,59,,1.0,1086.67
F,False,True,0,Assalariado,Superior completo,Casado,Casa,54,9.057534246575342,2.0,5731.06
F,True,True,1,Empresário,Superior completo,Casado,Casa,32,0.5013698630136987,3.0,1957.82
M,True,True,0,Assalariado,Secundário,Casado,Casa,43,5.153424657534247,2.0,2754.5
M,False,False,0,Empresário,Superior completo,Solteiro,Com os pais,23,2.5232876712328767,1.0,4028.49
F,False,True,0,Assalariado,Superior incompleto,Solteiro,Casa,27,5.013698630136987,1.0,2435.35
F,False,True,1,Assalariado,Secundário,Casado,Casa,41,6.257534246575342,3.0,2766.09
M,False,True,0,Servidor público,Superior completo,Casado,Casa,26,6.1589041095890416,2.0,2438.6
M,True,True,0,Empresário,Superior completo,Casado,Casa,47,5.789041095890411,2.0,9824.35
F,True,False,1,Empresário,Superior completo,Casado,Casa,30,5.657534246575342,3.0,2835.3
M,False,True,0,Empresário,Superior incompleto,Separado,Casa,36,5.4602739726027405,1.0,7627.5
F,False,True,0,Assalariado,Superior completo,Casado,Casa,37,8.246575342465754,2.0,2509.25
M,True,True,0,Assalariado,Secundário,Casado,Com os pais,44,8.523287671232877,2.0,3587.16
M,False,True,0,Assalariado,Secundário,Casado,Casa,54,24.86575342465753,2.0,62424.01
F,False,False,0,Empresário,Secundário,Casado,Casa,37,8.84931506849315,2.0,2725.28
F,False,True,2,Assalariado,Superior completo,Casado,Casa,31,1.2794520547945205,4.0,2869.59
F,False,True,1,Empresário,Superior completo,Casado,Casa,45,6.090410958904108,3.0,5486.01
F,False,True,1,Assalariado,Secundário,Solteiro,Casa,51,7.854794520547945,2.0,3317.12
M,True,True,0,Assalariado,Secundário,Casado,Casa,44,7.471232876712329,2.0,2386.12
M,False,True,2,Assalariado,Superior completo,Casado,Casa,38,12.884931506849314,4.0,10247.32
F,False,True,0,Assalariado,Superior completo,Casado,Casa,31,2.246575342465753,2.0,2250.26
F,True,True,1,Assalariado,Secundário,Casado,Casa,41,5.663013698630137,3.0,2270.37
M,False,False,0,Assalariado,Superior completo,Casado,Casa,36,8.6,2.0,2156.54
F,True,True,0,Assalariado,Primário,Casado,Casa,44,1.704109589041096,2.0,1043.34
F,True,False,1,Assalariado,Superior completo,Solteiro,Casa,30,3.4876712328767123,2.0,5518.9
F,False,False,0,Servidor público,Superior completo,Solteiro,Com os pais,26,4.846575342465753,1.0,1002.58
M,True,True,1,Assalariado,Superior completo,Casado,Casa,34,1.2356164383561643,3.0,4216.44
M,True,False,0,Empresário,Superior completo,Casado,Governamental,35,4.273972602739726,2.0,5639.96
F,False,True,0,Assalariado,Secundário,Separado,Casa,35,0.7616438356164383,1.0,2471.69
F,False,True,3,Assalariado,Secundário,Casado,Casa,41,4.558904109589041,5.0,3360.57
F,False,True,0,Empresário,Secundário,Casado,Casa,56,11.471232876712326,2.0,3092.17
F,True,False,4,Servidor público,Secundário,Casado,Casa,39,5.035616438356166,6.0,5298.52
F,False,False,2,Empresário,Secundário,Casado,Casa,37,3.7068493150684927,4.0,545.21
F,False,False,0,Assalariado,Secundário,Casado,Casa,40,2.871232876712329,2.0,941.81
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,56,,1.0,2048.84
M,True,False,0,Assalariado,Secundário,Casado,Casa,45,11.106849315068493,2.0,1205.01
M,True,True,0,Assalariado,Superior completo,Casado,Casa,32,5.013698630136987,2.0,3737.29
M,False,True,1,Empresário,Superior completo,Casado,Casa,44,2.7479452054794518,3.0,1596.59
F,False,True,0,Assalariado,Secundário,Casado,Casa,47,3.0465753424657533,2.0,1587.01
M,True,True,0,Assalariado,Secundário,Casado,Aluguel,46,2.468493150684932,2.0,11223.93
M,True,True,2,Assalariado,Superior completo,Casado,Casa,28,8.183561643835617,4.0,1909.18
F,False,True,0,Assalariado,Superior completo,Casado,Casa,37,3.468493150684932,2.0,457.09
M,False,True,0,Assalariado,Secundário,Casado,Casa,54,6.263013698630138,2.0,4154.75
M,False,True,0,Assalariado,Secundário,Casado,Casa,27,3.345205479452055,2.0,3255.03
F,False,False,0,Assalariado,Secundário,Casado,Com os pais,27,5.723287671232876,2.0,1772.48
F,False,False,0,Assalariado,Superior completo,Casado,Casa,39,3.432876712328768,2.0,2366.4
M,False,True,0,Assalariado,Superior completo,Casado,Casa,53,15.331506849315067,2.0,4408.45
F,False,False,0,Assalariado,Superior incompleto,Casado,Com os pais,38,17.553424657534247,2.0,1520.9
M,False,True,2,Servidor público,Superior completo,Casado,Casa,35,12.558904109589042,4.0,121348.3
F,False,True,1,Assalariado,Superior incompleto,Casado,Casa,29,3.0136986301369864,3.0,838.16
M,True,False,0,Assalariado,Superior completo,Casado,Casa,41,14.52054794520548,2.0,23259.67
M,True,True,1,Assalariado,Superior completo,Casado,Casa,44,7.473972602739726,3.0,10415.23
F,False,True,0,Assalariado,Secundário,União,Casa,50,22.36438356164384,2.0,10586.64
F,False,True,0,Empresário,Secundário,Casado,Casa,53,2.043835616438356,2.0,1098.14
F,False,False,0,Assalariado,Secundário,Casado,Casa,27,5.608219178082192,2.0,5075.13
F,True,True,0,Assalariado,Secundário,Casado,Casa,40,2.4520547945205484,2.0,1894.47
M,True,False,0,Assalariado,Secundário,Casado,Casa,28,4.487671232876712,2.0,5776.38
M,True,True,1,Assalariado,Secundário,Casado,Casa,41,4.742465753424658,3.0,3188.63
F,False,True,1,Assalariado,Superior completo,Casado,Casa,45,24.315068493150694,3.0,5645.87
F,False,True,0,Assalariado,Secundário,Casado,Casa,48,3.441095890410959,2.0,2267.6
F,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,4123.16
M,True,True,2,Assalariado,Superior completo,Casado,Casa,31,8.065753424657535,4.0,11597.19
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,57,,1.0,3437.28
F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,1424.16
F,False,True,0,Assalariado,Secundário,Casado,Casa,50,5.958904109589041,2.0,1230.1
F,False,True,0,Assalariado,Secundário,Casado,Casa,41,4.712328767123288,2.0,1071.51
F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,65,,1.0,6869.09
F,False,True,0,Assalariado,Superior completo,Casado,Casa,48,2.627397260273973,2.0,2408.09
F,True,False,0,Assalariado,Secundário,Casado,Casa,55,16.273972602739725,2.0,9115.37
F,False,False,0,Empresário,Superior completo,Casado,Casa,30,7.432876712328768,2.0,1630.23
M,True,False,0,Assalariado,Secundário,Casado,Casa,27,1.5095890410958903,2.0,841.49
F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,64,,1.0,15139.18
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,60,,1.0,6343.52
M,False,True,0,Empresário,Secundário,Casado,Casa,59,2.0931506849315067,2.0,2684.77
M,True,False,0,Servidor público,Superior completo,Casado,Casa,33,8.961643835616439,2.0,12934.24
F,True,True,0,Assalariado,Superior completo,União,Casa,45,1.2136986301369863,2.0,1991.37
F,False,True,0,Pensionista,Superior completo,Casado,Casa,64,,2.0,2098.29
M,True,True,2,Servidor público,Secundário,Casado,Casa,36,15.29041095890411,4.0,41517.52
M,True,True,0,Assalariado,Superior completo,Casado,Com os pais,33,7.128767123287672,2.0,4498.78
F,True,True,0,Empresário,Superior completo,Casado,Casa,50,9.53972602739726,2.0,1660.59
F,True,True,0,Assalariado,Secundário,Solteiro,Casa,52,15.391780821917806,1.0,5572.62
F,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,636.49
M,True,True,1,Empresário,Superior completo,Casado,Casa,41,4.016438356164383,3.0,1497.03
M,False,True,0,Empresário,Secundário,Separado,Casa,34,2.6794520547945204,1.0,4174.65
F,True,False,1,Assalariado,Superior completo,Viúvo,Casa,45,11.02191780821918,2.0,4277.82
F,False,True,0,Pensionista,Superior completo,Casado,Casa,65,,2.0,3529.32
F,False,True,0,Servidor público,Secundário,União,Casa,44,20.55890410958904,2.0,13704.35
F,False,True,0,Pensionista,Primário,Casado,Casa,60,,2.0,4847.9
F,True,False,0,Servidor público,Secundário,Casado,Governamental,59,10.356164383561644,2.0,2100.59
F,False,True,0,Assalariado,Superior completo,Casado,Aluguel,54,2.2602739726027403,2.0,7241.98
F,False,False,1,Assalariado,Secundário,Casado,Casa,36,2.432876712328768,3.0,1239.18
F,True,True,0,Empresário,Superior completo,Solteiro,Casa,43,5.219178082191782,1.0,11733.18
M,False,True,0,Pensionista,Superior completo,União,Casa,53,,2.0,9307.21
F,False,False,0,Assalariado,Secundário,Solteiro,Casa,46,18.12054794520548,1.0,2041.29
M,True,False,0,Assalariado,Secundário,Casado,Estúdio,47,2.9616438356164383,2.0,6051.94
M,True,True,1,Assalariado,Secundário,Casado,Casa,27,4.873972602739726,3.0,3858.91
F,False,True,0,Assalariado,Superior completo,Separado,Casa,60,4.216438356164384,1.0,2404.59
F,False,True,1,Assalariado,Superior completo,Casado,Casa,30,0.3698630136986301,3.0,2259.0
F,True,False,0,Assalariado,Secundário,Casado,Casa,40,22.145205479452056,2.0,5696.54
F,False,False,0,Pensionista,Secundário,Casado,Casa,62,,2.0,1139.66
F,True,True,0,Assalariado,Secundário,Casado,Casa,28,2.4575342465753423,2.0,1458.5
F,True,False,0,Assalariado,Superior completo,Casado,Casa,56,20.88767123287672,2.0,8784.12
M,False,False,0,Empresário,Superior completo,Casado,Casa,42,6.435616438356163,2.0,17148.95
F,True,True,2,Servidor público,Superior completo,Casado,Casa,33,3.3424657534246576,4.0,1027.82
M,True,True,2,Empresário,Secundário,Casado,Casa,34,9.158904109589043,4.0,10514.56
F,False,True,0,Pensionista,Secundário,União,Casa,59,,2.0,5125.24
F,False,False,0,Empresário,Secundário,Solteiro,Casa,44,1.0136986301369864,1.0,2485.29
F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,4283.77
F,True,False,0,Empresário,Superior completo,Casado,Casa,46,5.265753424657534,2.0,2479.13
F,False,True,2,Assalariado,Secundário,Casado,Casa,32,10.764383561643836,4.0,1749.23
F,True,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,804.71
F,False,False,0,Servidor público,Superior completo,Casado,Casa,31,6.043835616438357,2.0,1630.88
F,False,True,0,Empresário,Superior completo,União,Casa,56,14.126027397260271,2.0,1223.98
M,False,True,0,Empresário,Secundário,Casado,Casa,64,5.717808219178082,2.0,3795.16
F,False,True,0,Assalariado,Secundário,Casado,Casa,61,40.57534246575342,2.0,4731.81
F,False,True,0,Assalariado,Superior completo,Casado,Casa,27,6.846575342465752,2.0,3198.11
F,False,True,0,Assalariado,Secundário,União,Casa,30,5.35068493150685,2.0,3559.18
F,False,True,0,Pensionista,Superior completo,Casado,Casa,63,,2.0,4978.55
F,False,False,0,Assalariado,Secundário,Casado,Com os pais,27,1.6219178082191783,2.0,1784.27
M,True,False,0,Empresário,Secundário,Casado,Casa,24,4.2904109589041095,2.0,1877.45
F,False,True,0,Assalariado,Superior completo,União,Casa,28,1.5342465753424657,2.0,2093.36
M,True,False,0,Assalariado,Secundário,Solteiro,Com os pais,27,1.5342465753424657,1.0,752.06
M,False,False,0,Assalariado,Secundário,Casado,Governamental,48,1.1287671232876713,2.0,3171.89
F,True,False,1,Assalariado,Superior completo,Solteiro,Casa,27,4.432876712328767,2.0,1092.01
F,False,False,2,Assalariado,Secundário,Casado,Casa,36,7.4520547945205475,4.0,3790.98
M,False,True,0,Assalariado,Secundário,Casado,Com os pais,40,7.865753424657536,2.0,7908.01
F,True,False,0,Pensionista,Superior completo,Solteiro,Casa,63,,1.0,1733.58
F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,3436.5
F,False,False,0,Assalariado,Superior incompleto,Casado,Casa,33,2.512328767123288,2.0,2764.28
F,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,27,8.361643835616439,1.0,977.78
F,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,6366.7
M,True,True,2,Assalariado,Superior completo,Casado,Casa,31,8.065753424657535,4.0,5999.96
F,True,True,2,Assalariado,Superior completo,Solteiro,Casa,38,1.1561643835616435,3.0,4965.06
F,False,False,0,Pensionista,Superior completo,Viúvo,Casa,64,,1.0,5222.57
F,True,False,1,Assalariado,Superior completo,Casado,Casa,25,4.597260273972604,3.0,1636.86
F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,54,7.142465753424657,1.0,1433.86
F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,1915.86
F,False,True,0,Pensionista,Secundário,Solteiro,Casa,63,,1.0,8660.49
M,True,False,1,Assalariado,Superior completo,Casado,Casa,37,1.9287671232876715,3.0,3569.19
M,False,True,0,Assalariado,Secundário,União,Casa,41,4.178082191780821,2.0,5085.8
M,False,True,1,Assalariado,Secundário,Casado,Casa,43,22.16712328767123,3.0,25922.83
F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,3425.69
M,True,True,0,Assalariado,Superior completo,Casado,Casa,44,13.082191780821915,2.0,4529.3
F,True,True,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,4593.97
M,False,True,0,Pensionista,Secundário,Casado,Aluguel,45,,2.0,3591.32
F,False,True,0,Assalariado,Superior completo,União,Casa,30,6.934246575342466,2.0,2212.69
F,False,False,0,Pensionista,Superior completo,Casado,Casa,61,,2.0,983.2
F,False,True,1,Empresário,Secundário,Solteiro,Casa,39,20.126027397260277,2.0,16911.02
F,False,True,1,Assalariado,Secundário,Casado,Casa,41,8.597260273972603,3.0,8453.06
M,True,True,0,Empresário,Superior completo,Casado,Casa,33,8.967123287671232,2.0,44260.54
M,False,False,0,Assalariado,Secundário,Casado,Casa,57,32.55890410958905,2.0,93901.47
F,True,True,1,Assalariado,Secundário,União,Casa,34,2.243835616438356,3.0,2854.3
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,60,,1.0,2229.16
F,False,True,3,Assalariado,Secundário,Casado,Casa,33,13.389041095890413,5.0,2926.71
M,False,True,1,Empresário,Secundário,Solteiro,Casa,36,3.408219178082192,2.0,14031.23
F,False,False,0,Pensionista,Superior completo,Casado,Governamental,57,,2.0,8282.94
M,True,False,1,Empresário,Secundário,Casado,Casa,39,2.767123287671233,3.0,3738.39
F,False,True,0,Empresário,Secundário,Solteiro,Casa,51,3.767123287671233,1.0,6734.41
F,False,True,0,Assalariado,Secundário,Casado,Casa,37,15.035616438356165,2.0,4516.8
F,True,True,2,Empresário,Superior completo,Casado,Casa,41,7.490410958904111,4.0,2655.59
F,False,True,1,Assalariado,Superior incompleto,Separado,Casa,27,1.6410958904109592,2.0,4676.05
M,True,True,0,Assalariado,Secundário,Casado,Casa,33,4.008219178082192,2.0,4705.13
F,True,True,3,Assalariado,Superior completo,Casado,Governamental,34,16.06027397260274,5.0,1636.59
F,False,True,0,Pensionista,Superior completo,Casado,Casa,65,,2.0,1419.72
M,True,False,2,Assalariado,Superior completo,Casado,Casa,32,0.5397260273972603,4.0,2466.77
